CustID,IMEI/MEID,IMEI2,Serial Number,Order Date,Order Number,Model,User ID,Tags,Submitted,Profile,Status,Reseller ID,Reseller Name,Last Modified Time,Last Seen
16244,351662616934818,352465216934819,R58R12BD2BW,,,SM-A217F/DS,,,29 Apr 2021 00:40:11 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,14 Apr 2022 08:16:01 GMT,14 Apr 2022 08:16:01 GMT
16244,351044411532115,357202941532112,R58RB3GNDEK,20 Jan 1970 02:07:40 GMT,NZHG_SDS251790,SM-A225F/DS,,,07 Apr 2022 09:10:24 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,14 Apr 2022 04:49:04 GMT,14 Apr 2022 04:49:04 GMT
16244,351662615721869,352465215721860,R58NA0F172L,,,SM-A217F/DS,,,18 Nov 2020 20:28:48 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,14 Apr 2022 02:38:03 GMT,14 Apr 2022 02:38:03 GMT
16244,351662616930683,352465216930684,R58R12BCNTV,,,SM-A217F/DS,,,05 May 2021 21:28:06 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,13 Apr 2022 23:43:56 GMT,13 Apr 2022 23:43:56 GMT
16244,351662616927101,352465216927102,R58R12BCBZV,,,SM-A217F/DS,,,17 May 2021 00:34:26 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,13 Apr 2022 22:15:34 GMT,13 Apr 2022 22:15:34 GMT
16244,351044411060653,357202941060650,R58R74RYE3P,20 Jan 1970 02:07:40 GMT,NZHG_SDS251785,SM-A225F/DS,,,07 Apr 2022 09:09:20 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,13 Apr 2022 22:01:48 GMT,13 Apr 2022 22:01:48 GMT
16244,351044411547766,357202941547763,R58RB3NA2JZ,20 Jan 1970 02:13:26 GMT,NZHG_SDS252158,SM-A225F/DS,,,11 Apr 2022 09:10:25 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,13 Apr 2022 07:50:41 GMT,13 Apr 2022 07:50:41 GMT
16244,351044411483046,357202941483043,R58RB2J3Y4D,20 Jan 1970 02:13:26 GMT,NZHG_SDS252257,SM-A225F/DS,,,11 Apr 2022 09:10:47 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,13 Apr 2022 05:45:53 GMT,13 Apr 2022 05:45:53 GMT
16244,351662616306132,352465216306133,R58NB1PSF3H,,,SM-A217F/DS,,,15 Feb 2021 20:12:15 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,13 Apr 2022 05:07:13 GMT,13 Apr 2022 05:07:13 GMT
16244,351662616677839,352465216677830,R58NB3VH38L,,,SM-A217F/DS,,,30 Mar 2021 21:22:43 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,13 Apr 2022 00:57:46 GMT,13 Apr 2022 00:57:46 GMT
16244,351662615751312,352465215751313,R58NA0KRYMP,,,SM-A217F/DS,,,18 Nov 2020 20:28:48 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,13 Apr 2022 00:48:16 GMT,13 Apr 2022 00:48:16 GMT
16244,351662616309821,352465216309822,R58NB1PSS9V,,,SM-A217F/DS,,,25 Nov 2020 20:38:11 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,12 Apr 2022 23:33:21 GMT,12 Apr 2022 23:33:21 GMT
16244,351044411058061,357202941058068,R58R74RY68X,20 Jan 1970 01:58:58 GMT,NZHG_SDS250800,SM-A225F/DS,,,01 Apr 2022 08:18:38 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,12 Apr 2022 22:27:44 GMT,12 Apr 2022 22:27:44 GMT
16244,351044411668125,357202941668122,R58RB5KTT1W,20 Jan 1970 00:12:25 GMT,NZHG_SDS233746,SM-A225F/DS,,,18 Jan 2022 08:20:27 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,12 Apr 2022 05:48:24 GMT,12 Apr 2022 05:48:24 GMT
16244,351044411028593,357202941028590,R58R71X8SWN,20 Jan 1970 02:07:40 GMT,NZHG_SDS251797,SM-A225F/DS,,,07 Apr 2022 09:10:49 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,12 Apr 2022 05:14:25 GMT,12 Apr 2022 05:14:25 GMT
16244,351662616937324,352465216937325,R58R12HVCZK,,,SM-A217F/DS,,,15 Apr 2021 21:31:24 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,12 Apr 2022 03:06:51 GMT,12 Apr 2022 03:06:51 GMT
16244,351662616833473,352465216833474,R58NB4D7QXR,,,SM-A217F/DS,,,10 May 2021 20:46:01 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,12 Apr 2022 00:01:06 GMT,12 Apr 2022 00:01:06 GMT
16244,351044411027371,357202941027378,R58R71X8P6E,20 Jan 1970 02:07:40 GMT,NZHG_SDS251789,SM-A225F/DS,,,07 Apr 2022 09:09:39 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,11 Apr 2022 23:30:10 GMT,11 Apr 2022 23:30:10 GMT
16244,351044411030540,357202941030547,R58R728H7LZ,19 Jan 1970 23:07:37 GMT,NZHG_Auckland_03122021,SM-A225F/DS,,,03 Dec 2021 08:11:52 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,11 Apr 2022 20:43:44 GMT,11 Apr 2022 20:43:44 GMT
16244,351662615756691,352465215756692,R58NA0KSEYN,,,SM-A217F/DS,,,18 Nov 2020 20:28:48 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,11 Apr 2022 09:31:02 GMT,11 Apr 2022 09:31:02 GMT
16244,351044411544177,357202941544174,R58RB3N9QNY,20 Jan 1970 02:07:40 GMT,NZHG_SDS251792,SM-A225F/DS,,,07 Apr 2022 09:11:32 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,11 Apr 2022 08:25:08 GMT,11 Apr 2022 08:25:08 GMT
16244,351044411018271,357202941018278,R58R71X7VLL,20 Jan 1970 00:08:06 GMT,NZHG_SDS232980A,SM-A225F/DS,,,14 Jan 2022 08:16:19 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,11 Apr 2022 05:50:59 GMT,11 Apr 2022 05:50:59 GMT
16244,351044411015962,357202941015969,R58R71X7MLD,20 Jan 1970 02:07:40 GMT,NZHG_SDS251787,SM-A225F/DS,,,07 Apr 2022 09:11:59 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,11 Apr 2022 03:49:45 GMT,11 Apr 2022 03:49:45 GMT
16244,351044411058350,357202941058357,R58R74RY74L,20 Jan 1970 02:07:40 GMT,NZHG_SDS251811,SM-A225F/DS,,,07 Apr 2022 09:12:55 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,11 Apr 2022 03:34:09 GMT,11 Apr 2022 03:34:09 GMT
16244,351662616832954,352465216832955,R58NB4D7PBB,,,SM-A217F/DS,,,10 May 2021 20:46:01 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,11 Apr 2022 03:00:39 GMT,11 Apr 2022 03:00:39 GMT
16244,351662616804524,352465216804525,R58NB485ZXY,,,SM-A217F/DS,,,12 May 2021 21:29:11 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,11 Apr 2022 01:48:26 GMT,11 Apr 2022 01:48:26 GMT
16244,351044411549358,357202941549355,R58RB3NA7CY,20 Jan 1970 01:35:56 GMT,NZHG_SDS247627,SM-A225F/DS,,,16 Mar 2022 08:12:01 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,10 Apr 2022 21:49:43 GMT,10 Apr 2022 21:49:43 GMT
16244,351662614286013,352465214286014,R58N81HB7CK,,,SM-A217F/DS,,,20 Oct 2020 23:28:54 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,10 Apr 2022 21:33:19 GMT,10 Apr 2022 21:33:19 GMT
16244,351662615876606,352465215876607,R58NA3FSPBE,,,SM-A217F/DS,,,16 Nov 2020 20:25:28 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,10 Apr 2022 21:18:59 GMT,10 Apr 2022 21:18:59 GMT
16244,351044411090627,357202941090624,R58R80NHW4L,19 Jan 1970 23:04:44 GMT,NZHG_Napier_01122021,SM-A225F/DS,,,03 Dec 2021 08:09:45 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,10 Apr 2022 08:36:15 GMT,10 Apr 2022 08:36:15 GMT
16244,351044411058269,357202941058266,R58R74RY6VR,20 Jan 1970 00:12:25 GMT,NZHG_SDS233757,SM-A225F/DS,,,18 Jan 2022 08:19:22 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,10 Apr 2022 08:22:16 GMT,10 Apr 2022 08:22:16 GMT
16244,351662616804235,352465216804236,R58NB485Z1N,,,SM-A217F/DS,,,14 Apr 2021 21:12:56 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,10 Apr 2022 02:40:12 GMT,10 Apr 2022 02:40:12 GMT
16244,351044411711099,357202941711096,R58RB5N8CLV,20 Jan 1970 00:12:25 GMT,NZHG_SDS233758,SM-A225F/DS,,,18 Jan 2022 08:17:59 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,09 Apr 2022 23:56:26 GMT,09 Apr 2022 23:56:26 GMT
16244,351044411549721,357202941549728,R58RB3NA8GH,20 Jan 1970 02:07:40 GMT,NZHG_SDS251793,SM-A225F/DS,,,07 Apr 2022 09:11:04 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,09 Apr 2022 03:45:30 GMT,19 Sep 2022 20:13:31 GMT
16244,351044411069878,357202941069875,R58R74RZ91X,20 Jan 1970 02:07:40 GMT,NZHG_SDS251801,SM-A225F/DS,,,07 Apr 2022 09:12:42 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,09 Apr 2022 00:09:39 GMT,09 Apr 2022 00:09:39 GMT
16244,351662616802684,352465216802685,R58NB485TBP,,,SM-A217F/DS,,,12 May 2021 21:29:11 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,08 Apr 2022 21:14:06 GMT,08 Apr 2022 21:14:06 GMT
16244,351044411701793,357202941701790,R58RB5M4BDK,20 Jan 1970 00:12:25 GMT,NZHG_SDS233752,SM-A225F/DS,,,18 Jan 2022 08:18:52 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,08 Apr 2022 08:04:45 GMT,08 Apr 2022 08:04:45 GMT
16244,351044411708830,357202941708837,R58RB5N85RY,20 Jan 1970 00:12:25 GMT,NZHG_SDS233756,SM-A225F/DS,,,18 Jan 2022 08:19:35 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,08 Apr 2022 06:22:25 GMT,08 Apr 2022 06:22:25 GMT
16244,351044411019451,357202941019458,R58R71X7Z6N,20 Jan 1970 02:06:14 GMT,NZHG_SDS251510,SM-A225F/DS,,,06 Apr 2022 09:16:40 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,07 Apr 2022 05:21:32 GMT,07 Apr 2022 05:21:32 GMT
16244,351662616378149,352465216378140,R58NB1WVXME,,,SM-A217F/DS,,,23 Nov 2020 20:19:06 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,07 Apr 2022 02:37:43 GMT,07 Apr 2022 02:37:43 GMT
16244,351044411088035,357202941088032,R58R80NHM9Y,20 Jan 1970 02:06:14 GMT,NZHG_SDS251522,SM-A225F/DS,,,06 Apr 2022 09:16:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,07 Apr 2022 02:20:31 GMT,07 Apr 2022 02:20:31 GMT
16244,351662616679637,352465216679638,R58NB3VH8PL,,,SM-A217F/DS,,,17 May 2021 22:05:11 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,06 Apr 2022 22:54:09 GMT,06 Apr 2022 22:54:09 GMT
16244,351044411091427,357202941091424,R58R80NHYJZ,19 Jan 1970 23:07:37 GMT,NZHG_Auckland_03122021,SM-A225F/DS,,,03 Dec 2021 08:11:52 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,06 Apr 2022 22:20:17 GMT,06 Apr 2022 22:20:17 GMT
16244,351044411030284,357202941030281,R58R728H6TA,19 Jan 1970 23:11:56 GMT,NZHG_Auckland_06122021,SM-A225F/DS,,,06 Dec 2021 08:14:03 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,06 Apr 2022 22:20:11 GMT,06 Apr 2022 22:20:11 GMT
16244,351044411452280,357202941452287,R58RB2J13XP,,,SM-A225F/DS,,,04 Apr 2022 20:24:42 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,06 Apr 2022 00:35:48 GMT,06 Apr 2022 00:35:48 GMT
16244,351044411090635,357202941090632,R58R80NHW5N,19 Jan 1970 23:07:37 GMT,NZHG_Auckland_03122021,SM-A225F/DS,,,03 Dec 2021 08:11:52 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,05 Apr 2022 22:09:06 GMT,05 Apr 2022 22:09:06 GMT
16244,351044411532842,357202941532849,R58RB3GNFMF,20 Jan 1970 01:57:32 GMT,NZHG_SDS250162,SM-A225F/DS,,,31 Mar 2022 08:13:00 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,05 Apr 2022 21:15:04 GMT,05 Apr 2022 21:15:04 GMT
16244,351662616316230,352465216316231,R58NB1PTCPT,,,SM-A217F/DS,,,23 Nov 2020 20:19:06 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,05 Apr 2022 08:38:07 GMT,05 Apr 2022 08:38:07 GMT
16244,351662616929263,352465216929264,R58R12BCJHE,,,SM-A217F/DS,,,27 Apr 2021 21:08:45 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,05 Apr 2022 04:14:59 GMT,05 Apr 2022 04:14:59 GMT
16244,351662616929420,352465216929421,R58R12BCK0Y,,,SM-A217F/DS,,,21 Apr 2021 21:08:19 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,05 Apr 2022 03:11:13 GMT,05 Apr 2022 03:11:13 GMT
16244,351044411709085,357202941709082,R58RB5N86HT,20 Jan 1970 01:57:32 GMT,NZHG_SDS250163,SM-A225F/DS,,,31 Mar 2022 08:12:01 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,05 Apr 2022 00:34:06 GMT,05 Apr 2022 00:34:06 GMT
16244,351662616684462,352465216684463,R58NB3VHPBL,,,SM-A217F/DS,,,18 Mar 2021 21:04:04 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,04 Apr 2022 21:38:58 GMT,04 Apr 2022 21:38:58 GMT
16244,351662616297703,352465216297704,R58NB1PRNJA,,,SM-A217F/DS,,,24 Mar 2021 22:00:17 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,04 Apr 2022 03:58:39 GMT,04 Apr 2022 03:58:39 GMT
16244,351662616929099,352465216929090,R58R12BCJ0Z,,,SM-A217F/DS,,,21 Apr 2021 21:08:07 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,04 Apr 2022 03:15:00 GMT,04 Apr 2022 03:15:00 GMT
16244,351044411089264,357202941089261,R58R80NHR0Z,20 Jan 1970 01:57:32 GMT,NZHG_SDS250161,SM-A225F/DS,,,31 Mar 2022 08:12:07 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,04 Apr 2022 02:15:49 GMT,04 Apr 2022 02:15:49 GMT
16244,351044411671384,357202941671381,R58RB5KV3XA,20 Jan 1970 01:37:22 GMT,NZHG_SDS247654,SM-A225F/DS,,,17 Mar 2022 08:08:51 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,04 Apr 2022 00:17:27 GMT,04 Apr 2022 00:17:27 GMT
16244,351662615718907,352465215718908,R58NA0F0Y3Y,,,SM-A217F/DS,,,25 Nov 2020 20:38:11 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,04 Apr 2022 00:11:46 GMT,04 Apr 2022 00:11:46 GMT
16244,351662616687762,352465216687763,R58NB3VJ0BY,,,SM-A217F/DS,,,21 Jan 2021 20:45:54 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,03 Apr 2022 23:47:58 GMT,03 Apr 2022 23:47:58 GMT
16244,351662616796167,352465216796168,R58NB44GN7F,,,SM-A217F/DS,,,14 Apr 2021 21:12:56 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,03 Apr 2022 23:40:37 GMT,03 Apr 2022 23:40:37 GMT
16244,351662616934628,352465216934629,R58R12BD1RY,,,SM-A217F/DS,,,29 Apr 2021 20:18:57 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,03 Apr 2022 16:39:08 GMT,03 Apr 2022 16:39:08 GMT
16244,351662616679991,352465216679992,R58NB3VH9SL,,,SM-A217F/DS,,,21 Jan 2021 20:45:54 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,03 Apr 2022 05:52:18 GMT,03 Apr 2022 05:52:18 GMT
16244,353316320673638,358811670673639,R58R43AP2PJ,19 Jan 1970 19:54:43 GMT,NZHG__SDS#206641_2,SM-A217F/DS,,,05 Aug 2021 05:43:48 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,01 Apr 2022 04:57:23 GMT,01 Apr 2022 04:57:23 GMT
16244,351044411084695,357202941084692,R58R80NHB5V,20 Jan 1970 01:57:32 GMT,NZHG_SDS250145,SM-A225F/DS,,,31 Mar 2022 08:13:21 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,01 Apr 2022 04:18:16 GMT,01 Apr 2022 04:18:16 GMT
16244,351044411027686,357202941027683,R58R71X8Q4N,19 Jan 1970 23:07:37 GMT,NZHG_Christchurch_3011202,SM-A225F/DS,,,03 Dec 2021 08:11:39 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,01 Apr 2022 04:12:16 GMT,01 Apr 2022 04:12:16 GMT
16244,351662616683621,352465216683622,R58NB3VHLSP,,,SM-A217F/DS,,,15 Jun 2021 21:27:20 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,01 Apr 2022 02:59:48 GMT,01 Apr 2022 02:59:48 GMT
16244,351662616678308,352465216678309,R58NB3VH4NZ,,,SM-A217F/DS,,,30 Mar 2021 21:22:43 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,01 Apr 2022 00:54:17 GMT,01 Apr 2022 00:54:17 GMT
16244,351662616299055,352465216299056,R58NB1PRSMT,,,SM-A217F/DS,,,23 Nov 2020 20:19:06 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,01 Apr 2022 00:06:14 GMT,01 Apr 2022 00:06:14 GMT
16244,351044411093886,357202941093883,R58R80NJ60F,19 Jan 1970 23:07:37 GMT,NZHG_Christchurch_3011202,SM-A225F/DS,,,03 Dec 2021 08:11:39 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,31 Mar 2022 23:03:42 GMT,11 Aug 2022 00:03:07 GMT
16244,351662616679660,352465216679661,R58NB3VH8SD,,,SM-A217F/DS,,,10 Dec 2020 22:31:26 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,31 Mar 2022 21:41:00 GMT,31 Mar 2022 21:41:00 GMT
16244,351662616926707,352465216926708,R58R12BCARR,,,SM-A217F/DS,,,12 May 2021 21:29:11 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,30 Mar 2022 21:44:19 GMT,30 Mar 2022 21:44:19 GMT
16244,351662616295202,352465216295203,R58NB1PREZA,,,SM-A217F/DS,,,26 Nov 2020 21:19:40 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,30 Mar 2022 21:35:19 GMT,30 Mar 2022 21:35:19 GMT
16244,351044411086518,357202941086515,R58R80NHGNL,19 Jan 1970 23:07:37 GMT,NZHG_Christchurch_3011202,SM-A225F/DS,,,03 Dec 2021 08:11:39 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,30 Mar 2022 21:29:17 GMT,30 Mar 2022 21:29:17 GMT
16244,351662616832681,352465216832682,R58NB4D7NHP,,,SM-A217F/DS,,,15 Apr 2021 21:31:24 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,30 Mar 2022 07:21:27 GMT,30 Mar 2022 07:21:27 GMT
16244,351044411549697,357202941549694,R58RB3NA8DA,20 Jan 1970 01:37:22 GMT,NZHG_SDS247681,SM-A225F/DS,,,17 Mar 2022 08:11:00 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,30 Mar 2022 03:10:36 GMT,30 Mar 2022 03:10:36 GMT
16244,351662615877778,352465215877779,R58NA3FSSWL,,,SM-A217F/DS,,,17 Nov 2020 22:35:54 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,29 Mar 2022 22:04:03 GMT,29 Mar 2022 22:04:03 GMT
16244,351662616797009,352465216797000,R58NB44GQRA,,,SM-A217F/DS,,,14 Apr 2021 21:12:56 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,29 Mar 2022 07:01:54 GMT,29 Mar 2022 07:01:54 GMT
16244,351044411091591,357202941091598,R58R80NHZ2Z,19 Jan 1970 23:07:37 GMT,NZHG_Christchurch_3011202,SM-A225F/DS,,,03 Dec 2021 08:11:39 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,29 Mar 2022 04:03:36 GMT,29 Mar 2022 04:03:36 GMT
16244,351662616937316,352465216937317,R58R12HVCYM,,,SM-A217F/DS,,,26 Apr 2021 21:18:45 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,29 Mar 2022 03:46:41 GMT,29 Mar 2022 03:46:41 GMT
16244,351662616305985,352465216305986,R58NB1PSEMR,,,SM-A217F/DS,,,24 Nov 2020 20:12:47 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,28 Mar 2022 22:04:34 GMT,28 Mar 2022 22:04:34 GMT
16244,351662616295970,352465216295971,R58NB1PRHAF,,,SM-A217F/DS,,,23 Nov 2020 20:19:06 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,28 Mar 2022 21:55:29 GMT,28 Mar 2022 21:55:29 GMT
16244,351662616297497,352465216297498,R58NB1PRMXD,,,SM-A217F/DS,,,01 Dec 2020 10:30:06 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,28 Mar 2022 21:12:11 GMT,28 Mar 2022 21:12:11 GMT
16244,351662616937449,352465216937440,R58R12HVDBE,,,SM-A217F/DS,,,26 Apr 2021 21:18:45 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,28 Mar 2022 20:43:06 GMT,28 Mar 2022 20:43:06 GMT
16244,351662616295558,352465216295559,R58NB1PRG1J,,,SM-A217F/DS,,,30 Mar 2021 21:22:43 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,28 Mar 2022 06:27:56 GMT,28 Mar 2022 06:27:56 GMT
16244,351044411090643,357202941090640,R58R80NHW6T,19 Jan 1970 23:07:37 GMT,NZHG_Petone_02122021.,SM-A225F/DS,,,03 Dec 2021 08:10:04 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,28 Mar 2022 03:47:40 GMT,28 Mar 2022 03:47:40 GMT
16244,351662616834703,352465216834704,R58NB4D7VMH,,,SM-A217F/DS,,,10 May 2021 20:46:01 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,27 Mar 2022 21:30:03 GMT,27 Mar 2022 21:30:03 GMT
16244,351044411095147,357202941095144,R58R80NJ9TB,19 Jan 1970 23:04:44 GMT,NZHG_Napier_01122021,SM-A225F/DS,,,03 Dec 2021 08:09:45 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,27 Mar 2022 20:30:58 GMT,27 Mar 2022 20:30:58 GMT
16244,351662616645224,352465216645225,R58NB2SCGDY,,,SM-A217F/DS,,,24 Mar 2021 22:00:17 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,27 Mar 2022 18:50:53 GMT,27 Mar 2022 18:50:53 GMT
16244,351662616679405,352465216679406,R58NB3VH80B,,,SM-A217F/DS,,,17 May 2021 22:05:11 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,27 Mar 2022 13:51:04 GMT,15 Nov 2022 19:21:32 GMT
16244,351044411534152,357202941534159,R58RB3GNKLX,20 Jan 1970 01:44:34 GMT,NZHG_SDS248634,SM-A225F/DS,,,22 Mar 2022 08:09:43 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,22 Mar 2022 08:09:43 GMT,
16244,351044411532891,357202941532898,R58RB3GNFSL,20 Jan 1970 01:44:34 GMT,NZHG_SDS248635,SM-A225F/DS,,,22 Mar 2022 08:09:05 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,22 Mar 2022 08:09:05 GMT,
16244,351044411532420,357202941532427,R58RB3GNECJ,20 Jan 1970 01:38:49 GMT,NZHG_SDS248124,SM-A225F/DS,,,18 Mar 2022 08:11:30 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,18 Mar 2022 08:11:30 GMT,
